lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-10.290973,0.342122,1.0982896,1,1,0,10.516098,0.627772
-7.0401101,1,1.0982896,1,1,0,8.9894131,0.35254968
-6.8899275,1,1.0982896,1,1,0,7.0192811,0.32017138
-6.8899275,0.46075018,1.0982896,1,1,0,8.085292,0.32017138
-6.7934036,1,1.0982896,1,1,0,6.8626929,0.28885582
-6.7648341,1,1.0982896,1,1,0,6.7863278,0.27337422
-6.7648341,0.53264913,1.0982896,1,3,0,9.2371414,0.27337422
-7.3436347,0.85432765,1.0982896,1,3,0,7.348161,0.39964388
-7.6568519,0.88065061,1.0982896,1,1,0,7.8557729,0.43734012
-6.8512255,1,1.0982896,1,1,0,7.3556173,0.30943417
-6.8512255,0.71019285,1.0982896,1,1,0,7.4107219,0.30943417
-6.7975995,1,1.0982896,1,1,0,6.8431532,0.29066567
-6.7975995,0.89242602,1.0982896,1,1,0,7.0010612,0.29066567
-6.7997556,0.87944589,1.0982896,2,3,0,7.2476406,0.29156745
-7.0149959,0.92577085,1.0982896,1,1,0,7.0190883,0.3477955
-6.9278348,0.94889231,1.0982896,1,3,0,7.3101395,0.18046217
-6.7548953,1,1.0982896,2,3,0,6.9095638,0.26484334
-6.7483271,0.98037903,1.0982896,2,3,0,6.8427639,0.25309773
-6.7483271,0.58537302,1.0982896,1,3,0,8.1223494,0.25309773
-6.8599823,0.97003027,1.0982896,1,3,0,6.8814445,0.19417552
-7.1718963,0.9268518,1.0982896,1,1,0,7.1720696,0.14812905
-7.6700019,0.95046431,1.0982896,2,3,0,7.6766217,0.43877456
-6.9795317,1,1.0982896,1,1,0,7.4412583,0.34071719
-6.7480388,1,1.0982896,1,3,0,6.9196705,0.25073115
-7.5804646,0.80149473,1.0982896,1,3,0,7.7980697,0.11547371
-7.2607722,1,1.0982896,1,1,0,7.5690219,0.139543
-7.6376791,0.93239376,1.0982896,1,1,0,7.6769411,0.11194849
-6.9949272,1,1.0982896,2,3,0,7.4355159,0.34384703
-7.6385897,0.6782184,1.0982896,2,3,0,8.4739495,0.11189386
-6.7789414,0.98097788,1.0982896,2,3,0,7.7321366,0.2819078
-6.9800596,0.93166727,1.0982896,1,3,0,7.1073583,0.17190907
-6.9151866,1,1.0982896,1,1,0,6.9954493,0.1827526
-6.9482683,0.89641733,1.0982896,2,3,0,7.9372156,0.17695678
-6.7869367,0.94991,1.0982896,2,3,0,7.459868,0.21625433
-6.7578473,1,1.0982896,2,3,0,6.7796415,0.26778953
-6.7578473,0.23842028,1.0982896,1,3,0,10.524732,0.26778953
-6.8660202,0.97245903,1.0982896,1,3,0,6.8661162,0.31372867
-6.7494287,0.94647692,1.0982896,2,3,0,7.0714686,0.25666957
-6.9341506,0.915661,1.0982896,2,3,0,7.1690219,0.17935429
-7.0724064,0.98929541,1.0982896,2,3,0,7.0954682,0.15932159
-7.0174241,1,1.0982896,1,1,0,7.1161129,0.16649307
-6.8379549,1,1.0982896,1,1,0,6.9748232,0.19964174
-6.7898524,1,1.0982896,2,3,0,6.823121,0.28726113
-7.2312202,0.85899048,1.0982896,1,3,0,7.4818163,0.14227556
-7.5191377,0.98212913,1.0982896,2,3,0,7.5687108,0.11947092
-6.7934779,1,1.0982896,1,3,0,7.3913193,0.21363076
-6.7500459,1,1.0982896,2,3,0,6.7917984,0.25800896
-6.768114,0.99662797,1.0982896,2,3,0,6.7718964,0.22551777
-6.8310336,0.93853146,1.0982896,2,3,0,7.1346286,0.20151296
-8.9722013,0.63899726,1.0982896,1,3,0,9.4528633,0.060620168
-8.1863378,1,1.0982896,1,1,0,8.9441853,0.085333048
-7.8562661,1,1.0982896,1,1,0,8.2662573,0.099986694
-6.9807536,1,1.0982896,1,3,0,7.6853799,0.17180375
-7.4783895,0.87738727,1.0982896,1,3,0,7.8939048,0.41678995
-7.0412277,1,1.0982896,2,3,0,7.3646062,0.16328403
-7.9622272,0.80097288,1.0982896,1,3,0,8.5063857,0.4684146
-6.9832521,0.98973538,1.0982896,2,3,0,8.3094774,0.17142613
-6.9345179,0.91878362,1.0982896,2,3,0,7.5815756,0.33096951
-6.802876,1,1.0982896,1,1,0,6.8953793,0.29284174
-6.7483487,0.99364048,1.0982896,2,3,0,6.8353861,0.24681281
-7.229907,0.90474934,1.0982896,2,3,0,7.3677576,0.14239964
-7.3348869,0.97937072,1.0982896,1,1,0,7.4224854,0.13314621
-7.2219297,1,1.0982896,1,1,0,7.3965555,0.14315849
-6.7757341,0.96237985,1.0982896,1,3,0,7.2743509,0.28016785
-6.7748478,1,1.0982896,1,1,0,6.7841107,0.27967023
-6.9177675,0.95147995,1.0982896,1,1,0,6.9187281,0.32706966
-6.7901684,1,1.0982896,1,1,0,6.8773199,0.28740561
-6.7897626,0.90808796,1.0982896,2,3,0,7.131641,0.28722003
-6.7858381,1,1.0982896,2,3,0,6.8003612,0.28537903
-6.7734326,1,1.0982896,1,1,0,6.7882807,0.27885911
-6.9102433,0.95267814,1.0982896,1,3,0,7.0022861,0.18367563
-10.518999,0.44807597,1.0982896,2,3,0,11.719205,0.033206049
-9.3728297,1,1.0982896,1,1,0,10.502465,0.051531841
-10.839746,0.968497,1.0982896,2,3,0,10.861444,0.029498314
-9.414389,1,1.0982896,1,1,0,10.771307,0.05068738
-8.6796161,1,1.0982896,1,1,0,9.4513096,0.068552183
-9.1369667,0.9853103,1.0982896,2,3,0,9.3127761,0.056661158
-7.9078149,1,1.0982896,1,1,0,8.9868777,0.09746025
-7.1180885,0.94706535,1.0982896,1,3,0,8.6115761,0.36622747
-6.754776,0.88282794,1.0982896,2,3,0,7.5871017,0.23566275
-7.0019373,0.93445509,1.0982896,1,3,0,7.0448673,0.34524241
-7.6290198,0.78154667,1.0982896,1,1,0,7.6806394,0.43427092
-7.3631216,0.82336234,1.0982896,2,3,0,8.7249551,0.13086156
-6.8314199,1,1.0982896,1,3,0,7.2445486,0.20140626
-8.3555449,0.68202425,1.0982896,1,3,0,8.6222996,0.50312861
-8.3590368,0.99854374,1.0982896,1,1,0,9.0005572,0.50341583
-7.2875619,0.82330575,1.0982896,1,3,0,9.244984,0.13715944
-6.7562114,1,1.0982896,2,3,0,7.2103315,0.26622045
-6.8334493,0.97561165,1.0982896,1,3,0,6.8704754,0.20085027
-8.3501844,0.74178092,1.0982896,1,3,0,8.5766852,0.079191615
-6.80448,0.96775825,1.0982896,2,3,0,8.6409791,0.29348347
-6.8204293,0.84441399,1.0982896,2,3,0,7.4846506,0.2045574
-7.1893461,0.93491399,1.0982896,1,3,0,7.1925146,0.14635229
-8.9903378,0.68548142,1.0982896,1,3,0,9.8235817,0.55070428
-8.9903378,0.12278806,1.0982896,1,1,0,13.006284,0.55070428
-7.0936287,1,1.0982896,2,3,0,8.2696833,0.36209319
-6.8203781,1,1.0982896,2,3,0,7.0918489,0.20457269
-6.7598406,0.9694397,1.0982896,2,3,0,7.039456,0.23111798
-7.2600541,0.89080374,1.0982896,1,3,0,7.3152948,0.13960808
-7.4082987,0.97171801,1.0982896,1,1,0,7.4910762,0.12736027
-8.1906661,0.87964728,1.0982896,1,1,0,8.1997756,0.085162325
-7.0503054,1,1.0982896,1,3,0,7.9943045,0.16210371
-7.0841263,0.99243844,1.0982896,1,1,0,7.1526767,0.15789547
-6.8837759,1,1.0982896,1,1,0,7.0429351,0.1889234
-6.8212134,1,1.0982896,1,1,0,6.8773892,0.20432414
-6.7486663,0.98599396,1.0982896,2,3,0,6.9022796,0.25450581
-6.8018699,0.98608191,1.0982896,1,3,0,6.8040671,0.29243473
-6.9073806,0.96331903,1.0982896,1,1,0,6.916054,0.32456183
-6.9717786,0.80917295,1.0982896,2,3,0,7.7233004,0.17318109
-6.8071807,1,1.0982896,2,3,0,6.9291575,0.20873159
-7.2405401,0.90886727,1.0982896,2,3,0,7.5083205,0.3852639
-6.7609769,1,1.0982896,1,3,0,7.1687781,0.23024803
-6.7543309,0.99535678,1.0982896,2,3,0,6.7885521,0.23613696
-6.9626995,0.95207583,1.0982896,1,3,0,6.9773306,0.17460922
-6.8712769,1,1.0982896,1,1,0,6.9568897,0.19160972
-9.3086588,0.25195402,1.0982896,2,3,0,12.456108,0.57169071
-6.7732601,1,1.0982896,1,3,0,8.6564885,0.2226415
-6.748265,0.99807495,1.0982896,2,3,0,6.7839307,0.24724984
-7.0861161,0.91635217,1.0982896,1,3,0,7.1441343,0.15765655
-6.9322569,1,1.0982896,1,1,0,7.0703643,0.17968408
-6.8875608,1,1.0982896,1,1,0,6.9496556,0.18813841
-6.8890519,0.92150457,1.0982896,2,3,0,7.4109434,0.31994474
-7.468178,0.8015785,1.0982896,1,1,0,7.4857382,0.41554568
-6.9424779,0.94419746,1.0982896,1,3,0,7.7512002,0.17792744
-6.9424779,0.91121802,1.0982896,1,1,0,7.2646122,0.17792744
-7.0973,0.98814843,1.0982896,2,3,0,7.1195647,0.15633036
-7.0628546,1,1.0982896,1,1,0,7.1607861,0.16050862
-6.9597692,1,1.0982896,1,1,0,7.0727145,0.17507797
-7.2034935,0.94614901,1.0982896,1,1,0,7.2177626,0.14494643
-6.7622562,1,1.0982896,2,3,0,7.1315098,0.27147537
-6.9307795,0.93409735,1.0982896,2,3,0,7.0782301,0.17994278
-6.7594631,0.98767496,1.0982896,1,3,0,6.9446391,0.26921871
-6.7623891,0.99903688,1.0982896,1,1,0,6.7656333,0.27157713
-6.824505,0.97921738,1.0982896,1,1,0,6.8251298,0.30087237
-7.0148681,0.9332615,1.0982896,1,1,0,7.0261693,0.34777079
-7.0148681,0.85670726,1.0982896,1,1,0,7.3221608,0.34777079
-6.7480299,0.86275117,1.0982896,2,3,0,7.5287096,0.2505052
-6.7512407,0.99557018,1.0982896,2,3,0,6.7686644,0.26011785
-6.7482426,0.99999486,1.0982896,2,3,0,6.7513624,0.24737909
-6.7482426,0.67457231,1.0982896,1,3,0,8.2645447,0.24737909
-9.2547865,0.5065331,1.0982896,1,3,0,10.333676,0.054024802
-8.0872447,1,1.0982896,1,1,0,9.1310613,0.089379858
-9.443408,0.85656273,1.0982896,1,1,0,9.4453485,0.050107577
-9.5851665,0.98908094,1.0982896,1,1,0,9.9281142,0.047386525
-6.7741684,0.93412366,1.0982896,2,3,0,10.904555,0.22216711
-8.658842,0.71940107,1.0982896,2,3,0,8.8965352,0.069164946
-10.05166,0.88242749,1.0982896,1,1,0,10.063162,0.039581441
-8.0293886,0.92049167,1.0982896,1,3,0,9.8564677,0.091872781
-7.9053149,1,1.0982896,2,3,0,8.2028884,0.097580502
-7.1226412,0.98388058,1.0982896,1,3,0,7.7549151,0.15342471
-7.9441164,0.93726167,1.0982896,2,3,0,8.0745442,0.46668756
-6.881648,0.98745327,1.0982896,1,3,0,8.005157,0.18937032
-6.8252942,1,1.0982896,1,1,0,6.8786826,0.2031319
-6.8015536,1,1.0982896,1,1,0,6.8297769,0.21065965
-6.8411864,0.93999271,1.0982896,2,3,0,7.1630934,0.30635483
-7.012179,0.93947864,1.0982896,1,1,0,7.0294492,0.34724971
-7.1895479,0.9339758,1.0982896,1,1,0,7.2675313,0.37763647
-7.3465813,0.97987948,1.0982896,2,3,0,7.49518,0.40003713
-6.7532438,1,1.0982896,1,3,0,7.2185955,0.23737285
-6.7481784,0.99982885,1.0982896,1,3,0,6.7529549,0.25221674
-6.7480392,0.99996095,1.0982896,2,3,0,6.7483895,0.2507392
-6.9115095,0.95746454,1.0982896,1,3,0,6.9394397,0.18343764
-6.7951135,1,1.0982896,1,1,0,6.8813762,0.21300722
-7.0377393,0.9341194,1.0982896,1,3,0,7.1517276,0.35210911
-7.0377393,0.36079605,1.0982896,1,1,0,8.5614511,0.35210911
-7.4157743,0.34361152,1.0982896,2,3,0,11.762282,0.40902541
-7.1821598,1,1.0982896,1,1,0,7.4627299,0.37649838
-7.9600368,0.7300703,1.0982896,1,1,0,8.0710333,0.46820641
-7.9600368,0.42390802,1.0982896,1,1,0,9.5308223,0.46820641
-6.7486931,1,1.0982896,1,3,0,7.5806254,0.2545989
-6.7891447,0.80154963,1.0982896,2,3,0,7.7497846,0.2153439
-7.3177954,0.75187788,1.0982896,2,3,0,8.4490527,0.13456798
-6.7486942,0.99760692,1.0982896,2,3,0,7.2952677,0.24543451
-6.7493357,0.89047888,1.0982896,2,3,0,7.292037,0.25644409
-8.5261532,0.61381347,1.0982896,1,3,0,9.226832,0.073253866
-7.7730586,1,1.0982896,2,3,0,8.4590711,0.10428616
-7.2673114,1,1.0982896,1,1,0,7.7041176,0.13895326
-6.7509915,0.98806211,1.0982896,1,3,0,7.198436,0.24044999
-7.2104764,0.88291559,1.0982896,1,3,0,7.2569164,0.38081365
-6.8406037,1,1.0982896,2,3,0,7.232945,0.19894708
-7.8069021,0.83608729,1.0982896,1,3,0,7.8795528,0.10250285
-9.4139559,0.84013616,1.0982896,2,3,0,10.306728,0.050696094
-7.1677377,0.99462587,1.0982896,2,3,0,9.4954557,0.14855975
-6.7557044,1,1.0982896,2,3,0,7.1139293,0.26570367
-6.7491984,1,1.0982896,1,1,0,6.753624,0.25609627
-7.9181416,0.72574852,1.0982896,1,3,0,8.3025377,0.096965938
-8.3064116,0.94855528,1.0982896,1,1,0,8.4257952,0.08077028
-9.1209042,0.91486999,1.0982896,1,1,0,9.1868019,0.057032708
-9.1056003,1,1.0982896,2,3,0,9.4848908,0.057389513
-8.5530732,0.9647832,1.0982896,2,3,0,10.427211,0.072398924
-9.3102868,0.92739907,1.0982896,1,1,0,9.403691,0.052834899
-7.454536,0.99047335,1.0982896,1,3,0,9.0960838,0.12395604
-7.3258842,1,1.0982896,1,1,0,7.5296185,0.13389135
-7.488874,0.97007249,1.0982896,1,1,0,7.5796985,0.12153485
-6.9666772,0.91180178,1.0982896,2,3,0,8.3125127,0.33802998
-6.750459,0.85341479,1.0982896,2,3,0,7.5066971,0.25879419
-6.7481935,0.99576727,1.0982896,2,3,0,6.7699489,0.25232164
-6.7586269,0.99363548,1.0982896,2,3,0,6.7783573,0.23209657
-6.7480248,0.99991898,1.0982896,1,3,0,6.7567451,0.25031012
-6.7704067,0.81873575,1.0982896,2,3,0,7.6740708,0.22419346
-6.7704067,0.74669415,1.0982896,1,3,0,7.9507916,0.22419346
-7.0785063,0.93563102,1.0982896,1,3,0,7.0919271,0.15857526
-7.0614828,1,1.0982896,2,3,0,7.1500285,0.16068097
-7.1643971,0.97773103,1.0982896,1,1,0,7.2194416,0.14890781
-7.4543609,0.94407103,1.0982896,1,1,0,7.4934674,0.12396861
-7.5330273,0.89165783,1.0982896,1,3,0,8.5569454,0.42331258
-6.9340455,1,1.0982896,2,3,0,7.331492,0.33086181
-6.8767623,1,1.0982896,1,1,0,6.9509794,0.31669185
-6.8000604,1,1.0982896,2,3,0,6.859575,0.29169352
-6.9252628,0.68511753,1.0982896,2,3,0,8.1790357,0.32883567
-6.7493102,0.90398567,1.0982896,2,3,0,7.2819919,0.25638091
-6.8582953,0.96977273,1.0982896,1,3,0,6.8844582,0.19457128
-6.7499498,0.97509618,1.0982896,2,3,0,7.0449761,0.24229193
-6.7483057,1,1.0982896,1,1,0,6.7494415,0.24702908
-7.2174592,0.88063531,1.0982896,1,3,0,7.2507864,0.38185891
-6.9288109,1,1.0982896,2,3,0,7.1445724,0.18028945
-7.0282284,0.97649826,1.0982896,1,1,0,7.0563035,0.16501527
-6.7503917,0.98754495,1.0982896,1,3,0,7.0119452,0.25867096
-7.2778768,0.86674483,1.0982896,1,3,0,7.2951535,0.39061965
-6.7480235,1,1.0982896,1,3,0,7.1327614,0.24976694
-7.5913864,0.80020855,1.0982896,1,3,0,7.8083851,0.11478622
-6.7742829,0.99027862,1.0982896,1,3,0,7.4739818,0.22210794
-7.0166107,0.95037901,1.0982896,1,3,0,7.0220783,0.16660582
-6.7710373,0.94849549,1.0982896,2,3,0,7.5154472,0.22384184
-7.2716698,0.79882693,1.0982896,2,3,0,7.9169262,0.38974168
-6.945538,1,1.0982896,2,3,0,7.19117,0.33344774
-6.755525,0.99793276,1.0982896,1,3,0,6.9277379,0.23489982
-6.7536694,1,1.0982896,1,1,0,6.7563657,0.23687461
-6.7481628,1,1.0982896,1,3,0,6.7522044,0.24790448
-6.8392588,0.9755761,1.0982896,1,3,0,6.8489037,0.30574617
-6.977239,0.95109525,1.0982896,1,1,0,6.9957259,0.34024303
-7.6446085,0.76995887,1.0982896,1,1,0,7.6866212,0.43599561
-6.8680364,1,1.0982896,2,3,0,7.3565529,0.31429408
-7.2525935,0.86554343,1.0982896,1,1,0,7.2695159,0.38701279
-6.7889858,1,1.0982896,1,1,0,7.0848815,0.28686238
-7.076969,0.90212102,1.0982896,1,1,0,7.077934,0.35920003
-7.9801492,0.85455686,1.0982896,2,3,0,8.0484879,0.47011103
-6.7942016,1,1.0982896,1,3,0,7.5389865,0.28920592
-7.9194439,0.733097,1.0982896,1,3,0,7.9209312,0.46431373
-6.7862545,1,1.0982896,1,3,0,7.5023802,0.28557856
-6.7644771,1,1.0982896,2,3,0,6.7797469,0.22779332
-6.8218753,0.98373302,1.0982896,1,1,0,6.8220339,0.20412829
-6.8981353,0.99192778,1.0982896,2,3,0,6.8984192,0.32226542
-7.1696941,0.90280379,1.0982896,1,1,0,7.2005177,0.37455771
-6.9257712,1,1.0982896,2,3,0,7.1004657,0.18082918
-6.8000486,1,1.0982896,1,1,0,6.8935362,0.21119387
-6.8335563,0.9908757,1.0982896,1,1,0,6.8426815,0.20082115
-6.8092168,1,1.0982896,1,1,0,6.8398156,0.20805879
-6.9988048,0.95173424,1.0982896,1,1,0,6.9990036,0.16912935
-6.7544673,0.96532946,1.0982896,2,3,0,7.1568598,0.26436811
-7.6871129,0.78985204,1.0982896,2,3,0,8.0176239,0.10904633
-6.7671542,0.89477687,1.0982896,2,3,0,8.1455301,0.2749661
-6.9030936,0.95425238,1.0982896,1,1,0,6.9032589,0.32350487
-6.8811733,1,1.0982896,1,1,0,6.938445,0.31787525
-6.7665994,1,1.0982896,2,3,0,6.8421637,0.27459433
-6.8230322,0.98100896,1.0982896,1,1,0,6.8246392,0.30036256
-7.8108835,0.83705519,1.0982896,2,3,0,7.8112569,0.45356238
-7.2662925,1,1.0982896,1,1,0,7.7442596,0.38897717
-7.050723,1,1.0982896,1,1,0,7.2723174,0.35450211
-6.8026803,1,1.0982896,1,1,0,6.965336,0.29276287
-6.9907493,0.9721577,1.0982896,2,3,0,6.9992677,0.17030762
-6.9907493,0.91063524,1.0982896,1,3,0,7.498245,0.17030762
-7.1912257,0.95606539,1.0982896,1,1,0,7.2157274,0.14616375
-7.2840329,0.99376679,1.0982896,2,3,0,7.3672141,0.13746859
-7.0929465,1,1.0982896,1,1,0,7.2877355,0.15684328
-8.5366905,0.84217225,1.0982896,1,3,0,8.6019722,0.07291762
-9.4256521,0.91599969,1.0982896,1,1,0,9.4931976,0.05046139
-7.6844814,0.95084158,1.0982896,1,3,0,9.2168309,0.10919766
-7.5564044,1,1.0982896,1,1,0,7.8012041,0.11701362
-8.3780525,0.88278224,1.0982896,1,1,0,8.3926985,0.078208651
-8.9866255,0.93593451,1.0982896,1,1,0,9.0989208,0.060260077
-8.8868378,1,1.0982896,1,1,0,9.2891353,0.062807598
-8.0953552,1,1.0982896,1,1,0,8.8472945,0.089038324
-7.2141972,0.97614379,1.0982896,1,3,0,7.9362272,0.14390247
-7.7794515,0.88751978,1.0982896,2,3,0,8.5047163,0.10394553
-8.0567318,0.96000698,1.0982896,1,1,0,8.1869839,0.090682049
-7.9659293,1,1.0982896,1,1,0,8.2543197,0.094727363
-7.1894458,0.80618727,1.0982896,2,3,0,10.690712,0.14634227
-6.8289133,0.92928211,1.0982896,2,3,0,8.1333145,0.20210355
-6.8253191,1,1.0982896,1,1,0,6.8491423,0.20312474
-6.8492317,0.92610145,1.0982896,2,3,0,7.2764364,0.30883412
-9.0642588,0.58722207,1.0982896,2,3,0,9.09723,0.058367291
-10.787067,0.87900859,1.0982896,1,1,0,10.788624,0.03007439
-11.763335,0.95952383,1.0982896,1,1,0,11.908559,0.021130433
-8.1810126,0.99896567,1.0982896,2,3,0,11.952262,0.085543762
-7.5956467,1,1.0982896,1,1,0,8.1370849,0.11451996
-6.9697385,0.91206647,1.0982896,2,3,0,9.5369254,0.17349887
-6.9823015,0.99701007,1.0982896,1,1,0,7.0377219,0.17156951
-7.9172242,0.87980731,1.0982896,1,3,0,7.9362558,0.097009698
-7.3947316,1,1.0982896,1,1,0,7.8627029,0.12839272
-7.7692994,0.93710575,1.0982896,1,1,0,7.8267049,0.10448729
-7.6936118,0.87158517,1.0982896,1,3,0,9.1513362,0.44132547
-10.534745,0.31094407,1.0982896,1,1,0,10.751329,0.64005035
-8.3829254,1,1.0982896,1,1,0,10.16102,0.50537201
-6.7880741,1,1.0982896,1,3,0,7.7898325,0.2864385
-9.9241345,0.43342856,1.0982896,1,3,0,9.946134,0.60816374
-6.9137884,1,1.0982896,1,3,0,9.5472709,0.18301202
-6.9137884,0.97561219,1.0982896,1,1,0,7.0156999,0.18301202
-6.7875889,1,1.0982896,1,1,0,6.8798369,0.21598258
-7.0783137,0.94337727,1.0982896,1,3,0,7.0832712,0.15859868
-6.7598946,1,1.0982896,1,3,0,7.0119323,0.23107567
-6.785821,0.96474553,1.0982896,2,3,0,6.9601289,0.21672497
-6.9071481,0.95878285,1.0982896,2,3,0,7.0819589,0.18426205
-7.5946338,0.89901768,1.0982896,1,3,0,7.6045174,0.11458317
-7.6002219,0.99968508,1.0982896,2,3,0,7.7820629,0.1142352
-9.358064,0.8252975,1.0982896,1,3,0,9.3927939,0.051835945
-6.9136043,0.93744496,1.0982896,1,3,0,9.3130106,0.18304628
-6.7480218,0.99662227,1.0982896,1,3,0,6.8897466,0.24996338
-7.3861216,0.75075968,1.0982896,2,3,0,8.1886596,0.12905626
-8.5772584,0.85541627,1.0982896,1,3,0,8.5801662,0.071642111
-6.9176804,0.99362212,1.0982896,2,3,0,8.6035002,0.18229308
-7.2134043,0.93358494,1.0982896,1,1,0,7.2180951,0.14397924
-7.4734141,0.98358825,1.0982896,2,3,0,7.5251887,0.12261416
-8.6739987,0.90747882,1.0982896,2,3,0,8.7588363,0.52807731
-7.0026451,0.97668146,1.0982896,1,3,0,8.8562575,0.16857588
-6.9572748,1,1.0982896,1,1,0,7.0366868,0.17548012
-6.8378179,1,1.0982896,2,3,0,6.9204095,0.30528725
-6.9053589,0.97601515,1.0982896,1,1,0,6.9284187,0.32406503
-7.8126289,0.70323945,1.0982896,1,1,0,7.8279738,0.4537394
-7.1719469,1,1.0982896,2,3,0,7.6525151,0.14812383
-6.7749126,0.95230885,1.0982896,2,3,0,7.3317931,0.2797069
-6.7789221,0.99864921,1.0982896,1,1,0,6.7871433,0.28189759
-6.7685737,0.8888622,1.0982896,2,3,0,7.2690781,0.22524613
-7.5312003,0.86125966,1.0982896,2,3,0,7.7737621,0.11866564
-7.8178434,0.86014054,1.0982896,1,3,0,8.9848366,0.45426741
-7.8178434,0.68162494,1.0982896,1,3,0,8.9264203,0.45426741
-6.7587412,1,1.0982896,1,3,0,7.4551892,0.26859314
-6.7692922,0.99651814,1.0982896,1,1,0,6.7714357,0.27635258
-6.7574713,1,1.0982896,1,1,0,6.7670502,0.26744083
-7.5144818,0.85922559,1.0982896,2,3,0,7.6198779,0.11978435
-7.1839697,1,1.0982896,2,3,0,7.4857711,0.14689457
-9.9184644,0.69847329,1.0982896,1,3,0,10.335355,0.041646445
-7.9660384,0.92500283,1.0982896,1,3,0,9.7199751,0.094722342
-7.201045,1,1.0982896,2,3,0,7.8265936,0.1451876
-7.2166872,0.99677832,1.0982896,1,1,0,7.3222129,0.14366198
-6.8809826,1,1.0982896,1,1,0,7.137174,0.18951092
-7.1307388,0.92706874,1.0982896,2,3,0,7.501434,0.15252356
-6.922165,1,1.0982896,1,1,0,7.0940347,0.18147666
-7.019247,0.97691898,1.0982896,1,1,0,7.0463038,0.16624117
-6.8451792,1,1.0982896,1,1,0,6.979478,0.19777298
-7.0471888,0.98353677,1.0982896,2,3,0,7.0496849,0.16250637
-6.9860193,0.90018995,1.0982896,2,3,0,8.3839769,0.17101076
-7.6373081,0.95045313,1.0982896,2,3,0,7.7871972,0.43518971
-7.6373081,0.30785044,1.0982896,1,1,0,9.5199278,0.43518971
-6.8405955,1,1.0982896,1,1,0,7.3391871,0.30616886
-7.8805078,0.82951926,1.0982896,2,3,0,7.882174,0.46051653
-6.9854767,1,1.0982896,2,3,0,8.1042472,0.17109197
-7.1674868,0.94051079,1.0982896,1,3,0,7.545923,0.37421134
-7.0684397,0.88628013,1.0982896,1,3,0,7.7089437,0.15981177
-6.8443991,0.97901794,1.0982896,2,3,0,7.2306032,0.30735637
-6.9494868,0.96260033,1.0982896,1,1,0,6.9718426,0.33432021
-6.7490293,1,1.0982896,1,3,0,6.8919844,0.25563917
-6.819505,0.96438044,1.0982896,2,3,0,6.9204375,0.20483417
-6.9091802,0.9766834,1.0982896,1,1,0,6.9159539,0.1838763
-7.0114921,0.97548776,1.0982896,1,1,0,7.0349625,0.16732029
-7.4918532,0.90305192,1.0982896,1,1,0,7.4945172,0.12132884
-7.6462776,0.97379369,1.0982896,1,1,0,7.7668937,0.11143447
-7.9812023,0.94947293,1.0982896,1,1,0,8.0799598,0.094028348
-7.0348379,1,1.0982896,1,3,0,7.8024612,0.16412882
-6.8598989,1,1.0982896,1,1,0,6.9973828,0.19419501
-6.9771715,0.98761095,1.0982896,2,3,0,6.9777429,0.34022904
-7.607773,0.89905137,1.0982896,2,3,0,7.6509355,0.43189652
-8.1992565,0.78276427,1.0982896,1,1,0,8.488393,0.48992241
-7.314709,0.79790461,1.0982896,1,3,0,9.1625204,0.13482797
-7.1262426,1,1.0982896,1,1,0,7.3261059,0.15302236
-6.9703342,1,1.0982896,1,1,0,7.1178208,0.1734059
-7.0764129,0.97569904,1.0982896,1,1,0,7.1120401,0.15883037
-6.7487326,0.99518312,1.0982896,2,3,0,7.0909614,0.24530658
-6.7487326,0.76772617,1.0982896,1,3,0,7.7258574,0.24530658
-7.8191203,0.75868503,1.0982896,1,3,0,8.0991004,0.10187088
-6.7783595,0.97954593,1.0982896,1,3,0,7.6973136,0.220084
-6.7488321,1,1.0982896,1,3,0,6.7708081,0.24499045
-6.7657981,0.97292263,1.0982896,2,3,0,6.8796423,0.27404776
-6.7563782,1,1.0982896,1,1,0,6.7642439,0.26638706
-6.7817272,0.99163933,1.0982896,1,1,0,6.7823452,0.28335037
-6.9131919,0.97989468,1.0982896,2,3,0,6.9217438,0.18312309
-7.0257137,0.9732225,1.0982896,1,1,0,7.0484408,0.16535599
-7.3838938,0.9263879,1.0982896,1,1,0,7.3956431,0.12922902
-7.1938737,1,1.0982896,1,1,0,7.4080572,0.14589907
-6.7541123,1,1.0982896,2,3,0,7.1393778,0.2639622
-6.8410546,0.98304759,1.0982896,2,3,0,6.8592554,0.19882995
-7.1851977,0.9430025,1.0982896,1,3,0,7.1856272,0.14677032
-6.9173236,1,1.0982896,1,1,0,7.1291605,0.18235857
-7.0021027,0.97967694,1.0982896,1,1,0,7.0302063,0.16865373
-7.2377167,0.94926204,1.0982896,1,1,0,7.2594115,0.14166511
-9.151042,0.8302646,1.0982896,1,3,0,9.2742159,0.056338026
-9.270154,0.98971167,1.0982896,1,1,0,9.5985354,0.053692097
-8.0811027,1,1.0982896,1,1,0,9.1421319,0.089639769
-6.8717731,1,1.0982896,1,3,0,7.9063876,0.19150015
-7.6679569,0.81382914,1.0982896,1,3,0,7.9534599,0.43855212
-6.8357581,1,1.0982896,1,1,0,7.3557114,0.30462523
-7.0343279,0.93004857,1.0982896,1,1,0,7.0485948,0.35147225
-6.7547731,0.74915396,1.0982896,2,3,0,7.999158,0.26470912
