lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.0377085,0.92727868,0.91524172,1,3,0,7.1595657,0.16374785
-6.7535164,0.99796331,0.91524172,1,3,0,7.0433401,0.23705143
-8.0311917,0.75011301,0.91524172,1,3,0,8.3266373,0.47487594
-7.4469166,1,0.91524172,1,1,0,7.9689696,0.41292803
-6.7481435,0.99993157,0.91524172,1,3,0,7.3995464,0.25195394
-6.7905425,0.99291682,0.91524172,2,3,0,6.8035186,0.28757594
-6.8025463,0.99687757,0.91524172,1,1,0,6.8107448,0.29270877
-6.7941921,0.98201563,0.91524172,1,3,0,6.9231361,0.21335701
-7.0974226,0.95048464,0.91524172,1,3,0,7.1220041,0.15631597
-6.886578,1,0.91524172,1,1,0,7.0587598,0.18834103
-6.7640056,0.99850964,0.91524172,1,3,0,6.8687116,0.22810689
-6.7495706,0.94600523,0.91524172,2,3,0,7.1662236,0.25699971
-6.8747186,0.97231794,0.91524172,1,3,0,6.8925553,0.31613719
-7.4564998,0.73186711,0.91524172,2,3,0,8.5513043,0.41411245
-7.4564998,0.92365776,0.91524172,1,1,0,7.7956849,0.41411245
-6.770624,1,0.91524172,2,3,0,7.4320857,0.22407168
-6.8189219,0.98083319,0.91524172,1,3,0,6.9026921,0.29891448
-7.0121941,0.98179113,0.91524172,2,3,0,7.0129223,0.34725263
-6.9395872,1,0.91524172,1,1,0,7.0294329,0.33211765
-7.2458798,0.97177514,0.91524172,2,3,0,7.2601312,0.38604108
-6.9309243,1,0.91524172,2,3,0,7.1671129,0.3301469
-6.9660126,0.99017447,0.91524172,1,1,0,7.0077405,0.33788911
-6.8134571,0.96336257,0.91524172,1,3,0,7.1887344,0.20669611
-7.1831759,0.90137079,0.91524172,1,3,0,7.5045252,0.37665543
-7.7917711,0.65442432,0.91524172,1,3,0,9.7525446,0.1032941
-6.9097566,0.9249963,0.91524172,1,3,0,8.7346522,0.325142
-7.0189622,0.96967092,0.91524172,1,1,0,7.0437364,0.34855956
-7.5198703,0.73671745,0.91524172,1,3,0,8.8071649,0.11942174
-7.4502581,1,0.91524172,2,3,0,7.6068608,0.12426387
-6.9196635,0.98563442,0.91524172,1,3,0,7.3776975,0.18193049
-7.1814223,0.95443848,0.91524172,1,1,0,7.1814723,0.1471531
-6.9911335,0.92724113,0.91524172,1,3,0,7.8924201,0.34308431
-7.2946348,0.91503914,0.91524172,1,1,0,7.3202822,0.39296655
-7.7629259,0.86594413,0.91524172,1,1,0,7.8519298,0.44864171
-6.7872167,1,0.91524172,2,3,0,7.736545,0.21613737
-6.8444656,0.98558375,0.91524172,2,3,0,6.9222454,0.19795402
-6.7925854,0.95242003,0.91524172,2,3,0,7.2957999,0.28849381
-8.3570339,0.77213352,0.91524172,2,7,0,8.3571354,0.078948452
-7.5669074,0.98455032,0.91524172,2,3,0,8.8216925,0.11633704
-7.6241372,0.99267929,0.91524172,1,1,0,7.7396013,0.11276617
-7.7152095,0.99625436,0.91524172,2,3,0,7.826576,0.10745191
-6.7579642,0.99322253,0.91524172,1,3,0,7.8677141,0.23265548
-7.0745577,0.82970049,0.91524172,2,3,0,7.9032657,0.15905735
-7.1531854,0.96929636,0.91524172,2,3,0,7.5254326,0.15008983
-6.960419,0.93682738,0.91524172,1,3,0,7.7897769,0.33669549
-7.1899213,0.97859858,0.91524172,2,3,0,7.214657,0.37769375
-7.2347211,0.98672011,0.91524172,1,1,0,7.3498747,0.38441253
-6.7488261,0.99970702,0.91524172,1,3,0,7.195459,0.25503574
-6.7488261,0.61882687,0.91524172,1,3,0,8.9697427,0.25503574
-6.7875222,0.95784907,0.91524172,2,3,0,7.0041679,0.21601028
-6.8108897,0.99835573,0.91524172,2,3,0,6.8146898,0.2075152
-6.8023233,1,0.91524172,2,3,0,6.8187268,0.2103896
-6.7718649,1,0.91524172,1,1,0,6.7964104,0.22338808
-6.7706306,1,0.91524172,1,1,0,6.7763634,0.22406802
-6.900994,0.87835624,0.91524172,2,3,0,7.6194155,0.18544828
-6.9887295,0.98381439,0.91524172,1,1,0,7.0004543,0.17060683
-7.6363857,0.91481766,0.91524172,1,3,0,7.6595213,0.11202615
-6.7566317,1,0.91524172,2,3,0,7.4545228,0.26663712
-7.9086947,0.69744875,0.91524172,2,3,0,8.7220949,0.097417988
-6.7480218,1,0.91524172,2,3,0,7.6922325,0.24996415
-6.7522303,0.98752689,0.91524172,2,3,0,6.8253407,0.23865054
-6.8359365,0.97710401,0.91524172,1,3,0,6.8817587,0.30468287
-6.8446451,0.96065241,0.91524172,1,3,0,7.0767504,0.19790841
-6.8420429,0.97432406,0.91524172,1,3,0,7.0717152,0.30662339
-6.7487015,0.99799351,0.91524172,2,3,0,6.8560087,0.25462758
-6.7704699,0.99708118,0.91524172,2,3,0,6.7717122,0.22415797
-6.7628209,0.97718381,0.91524172,2,3,0,6.9472264,0.2719047
-6.8952269,0.95460546,0.91524172,1,3,0,7.0218944,0.18658557
-6.821069,1,0.91524172,1,1,0,6.8830252,0.20436699
-6.7674735,0.93478265,0.91524172,2,3,0,7.3908795,0.2751777
-6.8043386,0.9816635,0.91524172,1,3,0,6.8821869,0.20969223
-6.8088703,0.98346456,0.91524172,1,3,0,6.9476239,0.29519727
-6.9091967,0.97337766,0.91524172,1,1,0,6.9122088,0.32500564
-7.1364346,0.93732081,0.91524172,1,1,0,7.1498472,0.36924663
-7.2160813,0.97665242,0.91524172,1,1,0,7.3091956,0.38165322
-8.3541903,0.70398989,0.91524172,1,1,0,8.3793599,0.5030171
-7.1721159,0.78663452,0.91524172,1,3,0,9.8526185,0.14810639
-6.8003754,0.96182475,0.91524172,1,3,0,7.4799377,0.2918234
-6.7586056,0.99429488,0.91524172,2,3,0,6.8421199,0.26847342
-6.8403294,0.98429878,0.91524172,1,3,0,6.8424164,0.30608495
-7.1791869,0.85541504,0.91524172,1,3,0,7.7226695,0.14738081
-7.1358952,1,0.91524172,1,1,0,7.2315585,0.15195626
-7.0630651,1,0.91524172,1,1,0,7.1636143,0.1604822
-7.2656031,0.89308198,0.91524172,1,3,0,8.1243959,0.38887889
-9.4721723,0.50347475,0.91524172,1,1,0,9.4760773,0.58186888
-7.8225883,1,0.91524172,1,1,0,9.0804989,0.45474678
-7.8225883,0.54941322,0.91524172,1,1,0,9.2389588,0.45474678
-7.9199908,0.9698546,0.91524172,1,1,0,8.2208347,0.46436662
-6.9848688,1,0.91524172,1,1,0,7.6424649,0.34181272
-6.7973562,1,0.91524172,2,3,0,6.9410823,0.21217097
-6.7480509,1,0.91524172,2,3,0,6.7919894,0.25095586
-7.2307818,0.92953716,0.91524172,2,3,0,7.2597372,0.14231695
-6.8693146,0.99111327,0.91524172,2,3,0,7.3513108,0.19204552
-7.0751862,0.92769027,0.91524172,1,3,0,7.4753536,0.35888649
-7.4979274,0.88131374,0.91524172,1,1,0,7.5338752,0.41914802
-7.0328545,0.84590397,0.91524172,1,3,0,8.4231655,0.16439347
-6.9268193,0.98480541,0.91524172,2,3,0,7.2530121,0.18064246
-6.8866459,1,0.91524172,1,1,0,6.9375194,0.188327
-6.8004805,1,0.91524172,1,1,0,6.8692434,0.21103969
-6.7516052,0.99899599,0.91524172,2,3,0,6.8084307,0.2395187
-6.7583468,0.96620618,0.91524172,2,3,0,6.9719199,0.23233052
-8.9517053,0.62238588,0.91524172,1,3,0,9.4277369,0.54804207
-7.6790854,1,0.91524172,1,1,0,8.6718401,0.43975965
-7.7037339,0.99234043,0.91524172,1,1,0,7.9725359,0.44240968
-10.43198,0.42600251,0.91524172,1,1,0,10.474468,0.63494322
-7.9219298,1,0.91524172,1,1,0,9.7401878,0.46455403
-7.0985877,1,0.91524172,1,1,0,7.6901532,0.36294197
-6.7613658,1,0.91524172,2,3,0,7.0663766,0.22995948
-7.5109756,0.84332625,0.91524172,1,3,0,7.7561149,0.12002135
-7.4317341,1,0.91524172,1,1,0,7.59114,0.12561332
-6.750988,0.97517653,0.91524172,1,3,0,7.6446566,0.25970921
-6.7654999,0.98314225,0.91524172,2,3,0,6.8534865,0.2271288
-6.7855846,0.99372949,0.91524172,2,3,0,6.8227297,0.21682565
-6.7855846,0.84553333,0.91524172,1,3,0,7.6474835,0.21682565
-6.7849438,1,0.91524172,1,1,0,6.7934837,0.21710022
-7.5384082,0.83365146,0.91524172,1,3,0,7.8787661,0.42394317
-6.9752805,1,0.91524172,1,1,0,7.3806425,0.33983625
-6.752436,1,0.91524172,2,3,0,6.960641,0.23837939
-6.7568022,0.99900299,0.91524172,1,1,0,6.7570779,0.23368428
-7.2076967,0.89520069,0.91524172,1,3,0,7.3697683,0.38039552
-6.9171803,1,0.91524172,2,7,0,7.1457278,0.18238489
-6.749686,0.99501514,0.91524172,1,3,0,6.960425,0.25725746
-6.9244832,0.70606137,0.91524172,2,3,0,8.8672298,0.18105952
-9.4046162,0.79421744,0.91524172,2,3,0,9.8464883,0.57770996
-9.0976853,1,0.91524172,2,7,0,9.1908485,0.057575133
-8.5598826,1,0.91524172,1,1,0,9.1271554,0.072184771
-8.2981084,1,0.91524172,1,1,0,8.6609821,0.081074648
-6.7825114,0.94453137,0.91524172,1,3,0,9.1609595,0.28374609
-6.875379,0.99182749,0.91524172,2,3,0,6.875568,0.31631687
-7.881368,0.6468104,0.91524172,1,3,0,9.2075891,0.098743965
-8.5729146,0.9774112,0.91524172,2,3,0,8.5853908,0.071777262
-6.8107924,0.98283939,0.91524172,2,7,0,8.1852246,0.29592923
-6.7707589,0.98888325,0.91524172,1,3,0,6.8846492,0.22399641
-6.9871864,0.96106581,0.91524172,1,3,0,7.0093842,0.17083647
-6.8384917,1,0.91524172,1,1,0,6.958435,0.19950005
-6.9807666,0.97272815,0.91524172,1,1,0,6.9810127,0.17180177
-6.7697219,0.99722943,0.91524172,2,3,0,7.0056638,0.2245812
-8.0262348,0.75242366,0.91524172,1,3,0,8.4097665,0.47441742
-7.2951234,1,0.91524172,1,1,0,7.8662933,0.39303447
-8.1617815,0.92071358,0.91524172,2,3,0,8.2179833,0.48664776
-6.8098348,1,0.91524172,2,3,0,8.1430642,0.20785704
-6.7930549,0.9840905,0.91524172,2,7,0,6.9286833,0.28870193
-7.4796842,0.78265647,0.91524172,2,3,0,8.2315508,0.41694713
-7.1817862,1,0.91524172,1,1,0,7.465656,0.37644059
-7.1817862,0.59744432,0.91524172,1,3,0,9.1050003,0.37644059
-6.8616355,1,0.91524172,2,3,0,7.0932039,0.3124834
-6.7522263,0.9946092,0.91524172,1,3,0,6.8915435,0.23865585
-7.1765306,0.93942528,0.91524172,2,3,0,7.2255964,0.14765244
-7.0056026,1,0.91524172,1,1,0,7.1605106,0.16815317
-6.8270594,0.97309894,0.91524172,1,3,0,7.2957938,0.30174576
-6.8543211,0.99270473,0.91524172,1,1,0,6.8692452,0.31035527
-7.0399004,0.9832331,0.91524172,2,3,0,7.0455425,0.35251077
-7.0399004,0.43244277,0.91524172,1,3,0,10.124859,0.35251077
-6.9298061,1,0.91524172,1,1,0,7.0385263,0.32988941
-7.1025689,0.95187167,0.91524172,1,1,0,7.1253226,0.36361939
-6.7711785,0.97797956,0.91524172,1,3,0,7.2235983,0.22376386
-6.7711785,0.84160238,0.91524172,1,3,0,7.6208967,0.22376386
-6.8192597,0.98970691,0.91524172,1,1,0,6.8192649,0.20490796
-7.9446007,0.77201288,0.91524172,1,3,0,8.4833344,0.46673392
-7.2250956,1,0.91524172,2,7,0,7.8019963,0.14285628
-7.0969227,0.97917587,0.91524172,2,3,0,7.590265,0.15637464
-6.7575588,0.96991603,0.76632449,1,3,0,7.5755897,0.23300697
-6.7507349,0.998307,0.76632449,1,3,0,6.7742371,0.25928239
-6.8397675,0.97434676,0.76632449,1,3,0,6.930362,0.19916516
-6.769832,0.98545936,0.76632449,1,3,0,6.9902502,0.27669187
-6.7607826,0.84209734,0.76632449,2,3,0,8.1522005,0.27031459
-6.7501366,0.99998894,0.76632449,2,7,0,6.7592691,0.24192974
-7.3419836,0.92954417,0.76632449,2,3,0,7.3452398,0.13256462
-6.7592721,0.95810207,0.76632449,1,3,0,7.8495691,0.26905518
-7.7451416,0.73425872,0.76632449,1,3,0,8.866459,0.10579481
-7.3407196,1,0.76632449,2,3,0,7.7035845,0.13266783
-6.8736222,0.98925297,0.76632449,3,7,0,7.3453817,0.31583792
-6.9088463,0.97630867,0.76632449,2,3,0,7.1207314,0.32492019
-6.8395933,0.98514361,0.76632449,2,3,0,7.0611394,0.30585221
-6.9283246,0.92006343,0.76632449,1,3,0,7.4080459,0.18037544
-6.9832121,0.99225403,0.76632449,1,1,0,6.9960965,0.17143215
-6.8813816,0.94554387,0.76632449,1,3,0,7.5921264,0.31793069
-7.2702118,0.79418401,0.76632449,1,3,0,8.3707036,0.13869336
-6.8351008,1,0.76632449,2,3,0,7.2733317,0.20040325
-6.7509833,0.99257347,0.76632449,1,3,0,6.9058912,0.2597015
-6.7509833,0.80248077,0.76632449,1,3,0,8.0632774,0.2597015
-7.0848227,0.91450152,0.76632449,1,3,0,7.392588,0.15781175
-6.765693,0.96961399,0.76632449,1,3,0,7.4222285,0.27397521
-6.7531923,0.99620968,0.76632449,1,3,0,6.7964768,0.23743453
-6.7516428,1,0.76632449,1,1,0,6.753191,0.23946437
-6.8047524,0.9730805,0.76632449,2,3,0,6.9933585,0.29359159
-6.7523407,0.98111369,0.76632449,2,3,0,6.9679377,0.23850413
-7.0714457,0.93283205,0.76632449,1,3,0,7.2783662,0.35822609
-7.2675207,0.98545249,0.76632449,2,3,0,7.2973205,0.38915211
-7.8893137,0.95437909,0.76632449,2,3,0,7.9100654,0.4613809
-7.8893137,0.53432716,0.76632449,1,1,0,9.8604884,0.4613809
-8.5608972,0.84922847,0.76632449,1,1,0,8.6927595,0.51949069
-7.6431095,1,0.76632449,1,1,0,8.3936742,0.43583039
-6.9372305,1,0.76632449,2,7,0,7.5480381,0.17882219
-6.8132801,0.99710497,0.76632449,2,3,0,6.9829088,0.20675201
-6.9320215,0.96163237,0.76632449,1,3,0,7.2885695,0.33039884
-6.9076397,1,0.76632449,1,1,0,6.9530164,0.3246253
-6.7527382,0.59720959,0.76632449,2,3,0,10.570368,0.23799263
-6.9110777,0.98498486,0.76632449,2,3,0,6.9121348,0.32546286
-6.7871426,0.97562755,0.76632449,2,3,0,7.1668525,0.21616828
-6.7788316,1,0.76632449,2,7,0,6.7858171,0.28184971
-6.7508551,0.9936694,0.76632449,2,3,0,6.8376827,0.24066996
-7.4361267,0.91854514,0.76632449,2,3,0,7.439007,0.12529087
-6.9456885,0.94937225,0.76632449,2,3,0,8.2349927,0.17738713
-7.3745499,0.87618011,0.76632449,2,3,0,8.251091,0.12995848
-7.4645479,0.99677631,0.76632449,2,3,0,7.518021,0.12324105
-7.3363378,1,0.76632449,1,1,0,7.4897086,0.13302689
-7.4999485,0.98239269,0.76632449,1,1,0,7.5306797,0.12077222
-9.6252472,0.77427771,0.76632449,2,3,0,10.87149,0.046649243
-8.0659479,0.93790105,0.76632449,3,7,0,11.719653,0.09028582
-7.8135148,1,0.76632449,1,1,0,8.0913936,0.10216005
-6.8181924,0.9643404,0.76632449,1,3,0,8.0832251,0.20523064
-7.1493282,0.91281461,0.76632449,1,3,0,7.6862223,0.37132945
-7.2088273,0.99768843,0.76632449,2,7,0,7.2156319,0.14442414
-7.115333,0.99911693,0.76632449,2,7,0,7.2008895,0.36576813
-6.9289026,0.88550996,0.76632449,1,3,0,7.9837793,0.18027325
-6.7485298,1,0.76632449,2,3,0,6.9013713,0.24602943
-6.8322607,0.98258729,0.76632449,1,3,0,6.8735562,0.201175
-7.1647989,0.89670998,0.76632449,2,3,0,7.7936519,0.14886585
-6.9191301,0.99484922,0.76632449,2,3,0,7.2651436,0.18202777
-6.7692942,0.97836998,0.76632449,2,7,0,7.136608,0.27635381
-7.0199257,0.91256346,0.76632449,1,3,0,7.3848012,0.16614764
-7.1145331,0.91733903,0.76632449,2,3,0,8.0205135,0.15433999
-6.7480527,0.98634599,0.76632449,2,3,0,7.3320459,0.25098533
-6.78402,0.99260371,0.76632449,1,3,0,6.8006004,0.28449546
-6.8335417,0.98832275,0.76632449,2,3,0,6.8987354,0.30390472
-6.9002676,0.99538117,0.76632449,2,3,0,6.9047758,0.32280072
-9.3266536,0.71837349,0.76632449,3,7,0,9.3572018,0.05249009
-7.0280977,0.97609088,0.76632449,1,3,0,10.207573,0.16503292
-7.1638614,0.89831477,0.76632449,1,3,0,8.3108307,0.37364061
-7.1515866,1,0.76632449,1,1,0,7.2444232,0.3716911
-6.9489634,1,0.76632449,1,1,0,7.1149399,0.33420503
-6.9671575,0.89344796,0.76632449,2,7,0,7.7658869,0.17390348
-6.7588902,0.99390017,0.76632449,1,3,0,6.9999004,0.23187949
-6.760546,0.99989815,0.76632449,2,7,0,6.7606623,0.27012227
-7.2176211,0.8632058,0.76632449,1,3,0,7.7429323,0.14357201
-7.3198058,0.90836723,0.76632449,2,3,0,8.5156037,0.13439917
-6.8181071,0.96277241,0.76632449,2,3,0,7.8687608,0.20525658
-6.8721179,0.9635597,0.76632449,2,7,0,7.1854072,0.31542533
-6.7509489,1,0.76632449,2,3,0,6.8685099,0.25964455
-6.7509489,0.70874474,0.76632449,1,3,0,8.8633039,0.25964455
-7.0119513,0.9292344,0.76632449,1,3,0,7.2531977,0.16725584
-7.1153135,0.98643018,0.76632449,1,1,0,7.1278552,0.15425131
-7.1415707,0.99781687,0.76632449,2,7,0,7.1563941,0.37008006
-6.7482334,0.98930129,0.76632449,1,3,0,7.2576555,0.247434
-6.8268506,0.83787326,0.76632449,2,3,0,8.302949,0.30167487
-6.7500536,0.92826502,0.76632449,2,3,0,7.4173943,0.24208851
-7.555835,0.82699458,0.76632449,1,3,0,8.147377,0.11705049
-7.3205461,1,0.76632449,1,1,0,7.5462993,0.13433711
-6.7672363,0.95954882,0.76632449,1,3,0,7.8657411,0.2750207
-6.7614151,0.87125045,0.76632449,2,3,0,7.8768901,0.2708204
-7.3974408,0.8358862,0.76632449,2,7,0,8.1278451,0.12818529
-6.8139373,1,0.76632449,2,3,0,7.3569458,0.20654491
-6.7732966,0.99941881,0.76632449,2,7,0,6.8173723,0.27878006
-7.4486486,0.89672642,0.76632449,3,7,0,7.6405054,0.41314265
-7.3863561,1,0.76632449,1,1,0,7.5594015,0.40525977
-7.9483474,0.95813805,0.76632449,2,3,0,7.9936466,0.46709219
-7.3705625,1,0.76632449,1,1,0,7.8514047,0.40320467
-6.7626642,0.99944041,0.76632449,2,3,0,7.3923875,0.27178636
-6.9175014,0.94579347,0.76632449,1,3,0,7.1432806,0.18232592
-6.815886,0.96748588,0.76632449,1,3,0,7.2807201,0.29781947
-6.8827631,0.99541869,0.76632449,2,3,0,6.8848803,0.31829731
-7.0724821,0.86316543,0.76632449,1,3,0,7.8807863,0.15931226
-9.1078551,0.82734729,0.76632449,2,3,0,9.1462444,0.057336771
-8.7362909,1,0.76632449,1,1,0,9.1550717,0.066916031
-8.6669593,1,0.76632449,1,1,0,8.8948153,0.068924665
-8.3217772,1,0.76632449,2,3,0,8.6986519,0.080211198
-8.3936333,0.99491649,0.76632449,1,1,0,8.5330826,0.077666367
-6.7780793,1,0.76632449,2,3,0,8.1605332,0.22021828
-6.7942328,0.9846535,0.76632449,1,3,0,6.9224723,0.28921957
-6.7671287,0.99739188,0.76632449,2,3,0,6.8218792,0.27494916
-6.7797333,0.98688188,0.76632449,1,3,0,6.8681159,0.21943485
-7.3211878,0.94056347,0.76632449,2,3,0,7.3480185,0.13428337
-7.3211878,0.97944294,0.76632449,1,1,0,7.5149041,0.13428337
-6.7674275,0.97449294,0.76632449,2,3,0,7.7192391,0.22592962
-6.8273888,0.99398811,0.76632449,2,7,0,6.8324174,0.3018574
-6.8362237,0.95968711,0.76632449,1,3,0,7.1475549,0.20010198
-6.9069668,0.98796849,0.76632449,2,3,0,6.9925457,0.1842966
-6.8600975,0.9609395,0.76632449,1,3,0,7.370316,0.31204132
-7.0247171,0.95762384,0.76632449,2,3,0,7.2649998,0.34965909
-7.1233771,0.99626863,0.76632449,2,7,0,7.1234053,0.15334229
-7.0228277,0.9115407,0.76632449,1,3,0,8.2491118,0.34929928
-6.9592165,1,0.76632449,2,3,0,7.0375522,0.33643701
-10.076449,0.63843758,0.76632449,3,7,0,10.214727,0.039210243
-9.3394083,1,0.76632449,1,1,0,10.063183,0.052223268
-9.9756791,0.97234921,0.76632449,1,1,0,10.009306,0.040744571
-10.451778,0.9832649,0.76632449,1,1,0,10.53646,0.034047289
-10.172964,1,0.76632449,2,3,0,10.592686,0.03780244
-7.2054792,0.97423558,0.76632449,3,7,0,9.6892568,0.38006114
-6.9597247,1,0.76632449,1,1,0,7.1571189,0.33654634
-6.7582502,0.99916621,0.76632449,2,3,0,6.9706517,0.26815594
-6.9957259,0.92923382,0.76632449,1,3,0,7.2772346,0.16957689
-6.9552097,0.93081333,0.76632449,1,3,0,7.7945069,0.33557084
-6.9507876,1,0.76632449,3,7,0,6.9542398,0.3346059
-6.7776758,0.8119327,0.76632449,2,3,0,8.4921089,0.22041287
-6.7688342,0.99121324,0.76632449,1,3,0,6.8637144,0.27606138
-6.7573809,0.91021937,0.76632449,2,3,0,7.5197626,0.26735604
-7.0376208,0.96490622,0.76632449,2,3,0,7.0985866,0.35208704
-6.8391828,0.95120989,0.76632449,1,3,0,7.5543441,0.1993183
-8.0173277,0.82890147,0.76632449,1,3,0,8.5468447,0.092405363
-8.3313549,0.97598427,0.76632449,1,1,0,8.3769887,0.079865423
-8.4341158,0.99760259,0.76632449,2,3,0,8.5625823,0.076281158
-8.5125957,0.97350072,0.76632449,3,7,0,8.7814068,0.51573516
-7.6644495,1,0.76632449,1,1,0,8.3726746,0.43817009
-7.3719019,0.98393181,0.76632449,2,7,0,7.9370551,0.13016665
-7.2391496,1,0.76632449,1,1,0,7.3854515,0.14153122
-7.2868382,0.98216134,0.76632449,2,3,0,7.6349234,0.13722272
-7.5093793,0.97053875,0.76632449,2,3,0,7.8515611,0.12012953
-7.9877905,0.98507818,0.76632449,2,3,0,7.9889151,0.093729207
-7.632993,1,0.76632449,2,3,0,7.9720064,0.1122303
-7.6657185,0.99684915,0.76632449,1,1,0,7.7640396,0.11028678
-7.6316108,1,0.76632449,1,1,0,7.7601,0.11231366
-7.3206206,1,0.76632449,1,1,0,7.6046618,0.13433088
-6.7794451,0.9817984,0.76632449,1,3,0,7.4381333,0.21956979
-7.4553532,0.86498616,0.76632449,1,3,0,8.010654,0.41397114
-7.1982556,1,0.76632449,1,1,0,7.4417763,0.37896664
-7.5635582,0.91820616,0.76632449,1,1,0,7.5961894,0.42686384
-7.9173412,0.97280457,0.76632449,2,3,0,8.0267667,0.46411028
-7.169369,0.90007697,0.76632449,2,3,0,8.9111439,0.37450674
-8.1700474,0.79008811,0.76632449,1,1,0,8.1700478,0.48737385
-7.7160265,0.97408294,0.76632449,2,7,0,8.6136844,0.10740612
-8.3335727,0.95310069,0.76632449,2,3,0,8.7585408,0.079785651
-8.1746885,0.99628596,0.76632449,3,7,0,8.3718115,0.48778057
-7.051107,1,0.76632449,2,7,0,8.0245094,0.16200057
-7.3197494,0.96675975,0.76632449,1,1,0,7.3198102,0.1344039
-7.4358725,0.98725301,0.76632449,1,1,0,7.4765728,0.12530949
-7.4903371,0.99426974,0.76632449,1,1,0,7.5613736,0.1214336
-7.6263956,0.98634604,0.76632449,1,1,0,7.6777228,0.1126291
-6.7481402,1,0.76632449,2,3,0,7.4837089,0.24807941
-7.3170752,0.89439373,0.76632449,1,3,0,7.5658137,0.39605764
-7.2832739,0.99841119,0.76632449,3,7,0,7.4174343,0.3913792
-7.0895648,1,0.76632449,1,1,0,7.2727069,0.36139346
-6.8615055,0.92174586,0.76632449,1,3,0,7.7187045,0.19382111
-6.8175108,0.97232956,0.76632449,1,3,0,7.1661576,0.29840828
-7.1485208,0.8533303,0.76632449,1,3,0,7.8624028,0.15058806
-6.7708883,0.96243167,0.76632449,2,7,0,7.5661121,0.27734437
-6.7649445,0.7366784,0.76632449,2,3,0,9.2583824,0.27345232
-7.048722,0.91593879,0.76632449,2,7,0,7.4225385,0.16230795
-6.9744141,1,0.76632449,1,1,0,7.052751,0.17277318
-6.7599238,0.99376389,0.76632449,1,3,0,7.0068802,0.23105281
-6.7864797,0.99608436,0.76632449,2,3,0,6.8019235,0.21644622
-6.8342548,0.97548664,0.76632449,3,7,0,7.0144781,0.30413748
-7.1744604,0.93693132,0.76632449,2,3,0,7.4254809,0.37530281
-7.1956154,0.99516716,0.76632449,1,1,0,7.2819036,0.37856459
-6.8646161,0.91285028,0.76632449,1,3,0,7.9074349,0.19310571
-6.7866723,0.97833444,0.76632449,1,3,0,7.0901973,0.28577769
-6.7488569,0.99925879,0.76632449,1,3,0,6.7909683,0.2551316
-6.7987833,0.87981034,0.76632449,2,3,0,7.8377368,0.29116302
-7.2831721,0.82147109,0.76632449,1,3,0,8.0957132,0.13754421
-7.5840864,0.96760111,0.76632449,1,1,0,7.5896964,0.11524495
-7.4631411,1,0.76632449,1,1,0,7.6247234,0.12334105
-6.7486108,0.97143665,0.76632449,1,3,0,7.8546958,0.2457259
-7.5631051,0.81395242,0.76632449,1,3,0,8.2000489,0.11658118
-6.7533394,0.97979023,0.76632449,1,3,0,7.9508048,0.23725911
-6.7629625,0.99842768,0.76632449,2,3,0,6.7701141,0.22881831
-6.7778747,0.99020309,0.76632449,1,3,0,6.8496771,0.2813391
-7.2554798,0.87917029,0.76632449,3,7,0,7.7575631,0.14002416
-7.3524732,0.98893338,0.76632449,1,1,0,7.3917971,0.13171409
-6.7877095,0.98129604,0.76632449,1,3,0,7.4634796,0.2159326
-6.7877095,0.49023404,0.76632449,1,3,0,12.063527,0.2159326
-6.7480546,0.99852897,0.76632449,1,3,0,6.8021246,0.24898705
-6.7609465,0.99727785,0.76632449,1,3,0,6.7673034,0.23027078
-7.40361,0.9455063,0.76632449,2,3,0,7.42053,0.40747793
-7.2784407,1,0.76632449,1,1,0,7.4608646,0.39069918
-7.6435142,0.91755403,0.76632449,1,1,0,7.691188,0.43587501
-7.8690776,0.94709419,0.76632449,1,1,0,8.0200097,0.45938961
-8.3537326,0.88881363,0.76632449,1,1,0,8.5099253,0.50297941
-7.4614518,1,0.76632449,1,1,0,8.1678304,0.41472154
-7.1366906,1,0.76632449,2,3,0,7.4124939,0.36928829
-6.7504,0.4032544,0.76632449,2,3,0,13.68585,0.24144588
-6.7567561,0.9990437,0.76632449,2,3,0,6.7602598,0.23372648
-6.7827835,0.99099564,0.76632449,1,3,0,6.8418934,0.2838824
-6.8716462,0.95347817,0.76632449,1,3,0,7.1187492,0.19152816
-6.8460382,0.96213402,0.76632449,2,7,0,7.2574143,0.30786138
-6.8460382,0.87815828,0.76632449,1,3,0,7.6283497,0.30786138
-7.3953003,0.90324604,0.76632449,2,3,0,7.7437194,0.40641309
-7.4128963,0.99586578,0.76632449,1,1,0,7.5514487,0.40866049
-7.042942,1,0.76632449,1,1,0,7.3367961,0.35307379
-7.0315523,1,0.76632449,1,1,0,7.0969465,0.35095151
-6.7480262,0.99233428,0.76632449,1,3,0,7.1098963,0.2496263
-6.7577665,0.99784842,0.76632449,1,3,0,6.7632696,0.26771513
-7.1638998,0.88443573,0.76632449,1,3,0,7.6116096,0.14895979
-6.7520038,0.97985066,0.76632449,2,3,0,7.4590929,0.2389569
-6.7917377,0.98414308,0.76632449,2,3,0,6.8935384,0.28811541
-6.8332908,0.96511904,0.76632449,2,7,0,7.0558826,0.20089342
-6.9351117,0.95003903,0.76632449,1,3,0,7.3500321,0.33110475
-6.8622133,0.94215473,0.76632449,1,3,0,7.4409037,0.19365735
-6.9155942,0.99735065,0.76632449,2,3,0,6.9210218,0.18267721
